fips,county,state,pop2020,pw_lat,pw_lon,land_area_sqmi
21183,Ohio,Kentucky,23772,37.464465,-86.864757,587.2857061108284
21185,Oldham,Kentucky,67607,38.372614,-85.459227,187.24405032114223
21187,Owen,Kentucky,11278,38.530989,-84.831041,351.10790566525037
21189,Owsley,Kentucky,4051,37.45244,-83.68482,197.40972671878407
21191,Pendleton,Kentucky,14644,38.715312,-84.359242,277.15822139430594
21193,Perry,Kentucky,28473,37.258818,-83.200329,339.7026251213177
21195,Pike,Kentucky,58669,37.463914,-82.427235,786.7302074216858
21197,Powell,Kentucky,13129,37.850736,-83.880539,178.98107261967314
21199,Pulaski,Kentucky,65034,37.092197,-84.614379,658.4105913134867
21201,Robertson,Kentucky,2193,38.520923,-84.051005,99.92129886650329
21203,Rockcastle,Kentucky,16037,37.380897,-84.351176,316.5474802121775
21205,Rowan,Kentucky,24662,38.194754,-83.444323,279.83950165701725
21207,Russell,Kentucky,17991,37.030799,-85.058512,253.69247003994934
21209,Scott,Kentucky,57155,38.230636,-84.568282,281.7678942935379
21211,Shelby,Kentucky,48065,38.212966,-85.232221,379.7714160162689
21213,Simpson,Kentucky,19594,36.732484,-86.571947,234.2054157152096
21215,Spencer,Kentucky,19490,38.06313,-85.350311,186.72590392702614
21217,Taylor,Kentucky,26023,37.350286,-85.342524,266.36868692034267
21219,Todd,Kentucky,12243,36.812095,-87.173233,374.50626057121167
21221,Trigg,Kentucky,14061,36.845549,-87.834907,441.5038588729274
21223,Trimble,Kentucky,8474,38.61932,-85.33207,151.64797918705503
21225,Union,Kentucky,13668,37.652277,-87.929907,342.78690144257075
21227,Warren,Kentucky,134554,36.966984,-86.435814,541.7195648824813
21229,Washington,Kentucky,12027,37.738166,-85.192752,296.9720957522079
21231,Wayne,Kentucky,19555,36.838184,-84.845965,458.1838609289986
21233,Webster,Kentucky,13017,37.502386,-87.68192,332.09885546540215
21235,Whitley,Kentucky,36712,36.814087,-84.141533,437.8311219351505
21237,Wolfe,Kentucky,6562,37.739826,-83.509721,222.1705701189493
21239,Woodford,Kentucky,26871,38.048373,-84.726705,190.12118476482118
22001,Acadia,Louisiana,57576,30.281563,-92.350979,655.2438624901641
22003,Allen,Louisiana,22750,30.669442,-92.779523,762.0841240078125
22005,Ascension,Louisiana,126500,30.254386,-90.934071,289.96923773522656
22007,Assumption,Louisiana,21039,29.921462,-91.065832,344.020868111244
22009,Avoyelles,Louisiana,39693,31.057263,-92.067528,831.9422887234799
22011,Beauregard,Louisiana,36549,30.723548,-93.282544,1157.4774329755514
22013,Bienville,Louisiana,12981,32.384335,-93.079008,811.3436462841523
22015,Bossier,Louisiana,128746,32.560816,-93.659046,839.5202204229424
22017,Caddo,Louisiana,237848,32.468933,-93.799166,879.4683563238443
22019,Calcasieu,Louisiana,216785,30.225067,-93.257749,1064.082159048985
22021,Caldwell,Louisiana,9645,32.073032,-92.104629,529.7701679410412
22023,Cameron,Louisiana,5617,29.957136,-93.210852,1284.6390275513659
22025,Catahoula,Louisiana,8906,31.694978,-91.820047,708.0248862609644
22027,Claiborne,Louisiana,14170,32.826371,-93.033201,754.7943986507336
22029,Concordia,Louisiana,18687,31.592181,-91.54632,697.0535266279659
22031,De Soto,Louisiana,26812,32.121308,-93.778274,876.4486779825411
22033,East Baton Rouge,Louisiana,456781,30.460289,-91.100064,455.50204900361496
22035,East Carroll,Louisiana,7459,32.761788,-91.184557,420.88706113789846
22037,East Feliciana,Louisiana,19539,30.820502,-91.090607,453.2927890545413
22039,Evangeline,Louisiana,32350,30.690294,-92.361575,662.4305989574601
22041,Franklin,Louisiana,19774,32.147658,-91.695666,624.2984435940133
22043,Grant,Louisiana,22169,31.530198,-92.538082,643.1876855218459
22045,Iberia,Louisiana,69929,29.994242,-91.80964,573.7144082873801
22047,Iberville,Louisiana,30241,30.271035,-91.232013,618.7194573646132
22049,Jackson,Louisiana,15031,32.283184,-92.643112,569.3776968729019
22051,Jefferson,Louisiana,440781,29.945816,-90.152287,300.94936922316606
22053,Jefferson Davis,Louisiana,32250,30.241059,-92.746247,651.5204203003079
22055,Lafayette,Louisiana,241753,30.198103,-92.042199,268.8265661574794
22057,Lafourche,Louisiana,97557,29.690273,-90.63396,1067.7930498298697
22059,LaSalle,Louisiana,14791,31.726006,-92.16954,624.8535388064001
22061,Lincoln,Louisiana,48396,32.54964,-92.645045,471.63629450020915
22063,Livingston,Louisiana,142282,30.48237,-90.843081,648.127026729864
22065,Madison,Louisiana,10017,32.397655,-91.197847,624.1746032571555
22067,Morehouse,Louisiana,25629,32.785896,-91.8883,794.949872183004
22069,Natchitoches,Louisiana,37515,31.757091,-93.097411,1253.3231610086427
22071,Orleans,Louisiana,383997,29.975765,-90.05295,169.49939357057514
22073,Ouachita,Louisiana,160368,32.516411,-92.131922,610.3495042685737
22075,Plaquemines,Louisiana,23515,29.725872,-89.903288,780.1875159959711
22077,Pointe Coupee,Louisiana,20758,30.664814,-91.4947,556.875232527612
22079,Rapides,Louisiana,130023,31.286365,-92.455373,1320.8307311495728
22081,Red River,Louisiana,7620,32.054844,-93.305191,388.97981195751515
22083,Richland,Louisiana,20043,32.440206,-91.718715,555.6131282780291
22085,Sabine,Louisiana,22155,31.578134,-93.564477,866.6247035396623
22087,St. Bernard,Louisiana,43764,29.930597,-89.937239,377.5165141588237
22089,St. Charles,Louisiana,52549,29.938265,-90.376212,277.74177426629194
22091,St. Helena,Louisiana,10920,30.786666,-90.693517,408.52654840952147
22093,St. James,Louisiana,20192,30.020844,-90.736618000000007,237.86129079951647
22095,St. John the Baptist,Louisiana,42477,30.072182,-90.511201,214.47384984327206
22097,St. Landry,Louisiana,82540,30.510054,-92.112737,924.0289550981762
22099,St. Martin,Louisiana,51767,30.231079,-91.83735,737.4701164168665
22101,St. Mary,Louisiana,49406,29.738031,-91.339006,555.8427389846203
22103,St. Tammany,Louisiana,264570,30.386943,-89.961836,845.2682792431816
22105,Tangipahoa,Louisiana,133157,30.561076,-90.449002,791.171370667026
22107,Tensas,Louisiana,4147,31.960595,-91.298951,603.0127435604328
22109,Terrebonne,Louisiana,109580,29.596256,-90.725647,1229.888155355277
22111,Union,Louisiana,21107,32.788831,-92.398543,876.8996437593685
22113,Vermilion,Louisiana,57359,29.998731,-92.161801,1173.61572520887
22115,Vernon,Louisiana,48750,31.09456,-93.24714,1326.7187149364945
22117,Washington,Louisiana,45463,30.839568,-90.004103,669.6370787586358
22119,Webster,Louisiana,36967,32.699031,-93.338052,593.2903641785445
22121,West Baton Rouge,Louisiana,27199,30.436753,-91.266575,192.3463212346562
22123,West Carroll,Louisiana,9751,32.827035,-91.427421,359.6858871294201
22125,West Feliciana,Louisiana,15310,30.888343,-91.442588,403.316238003888
22127,Winn,Louisiana,13755,31.930579,-92.67791,950.0034604405964
23001,Androscoggin,Maine,111139,44.117226,-70.202081,467.95329573926114
23003,Aroostook,Maine,67105,46.701279,-68.088411,6671.086624795355
23005,Cumberland,Maine,303069,43.746359,-70.305033,836.222880575309
23007,Franklin,Maine,29456,44.707406,-70.225872,1697.0053596114772
23009,Hancock,Maine,55478,44.471045,-68.468176,1587.1280582828622
23011,Kennebec,Maine,123642,44.395615,-69.748924,867.4769101546185
23013,Knox,Maine,40607,44.132937,-69.161632,365.1457708815505
23015,Lincoln,Maine,35237,44.034295,-69.553445,455.8665688237465
23017,Oxford,Maine,57777,44.279251,-70.614092,2076.957173367101
23019,Penobscot,Maine,152199,44.944506,-68.797457,3397.1969577883506
23021,Piscataquis,Maine,16800,45.242664,-69.256031,3960.8616994770687
23023,Sagadahoc,Maine,36699,43.956844,-69.871506,253.97268097883276
23025,Somerset,Maine,50477,44.820189,-69.685098,3924.269748867689
23027,Waldo,Maine,39607,44.490051,-69.086158,729.9710410639685
23029,Washington,Maine,31095,44.861852,-67.46595,2562.7302887502447
23031,York,Maine,211972,43.422532,-70.64015,991.1858718918984
24001,Allegany,Maryland,68106,39.628458,-78.820665,422.19880461150075
24003,Anne Arundel,Maryland,588261,39.071038,-76.604417,414.81035563518475
24005,Baltimore,Maryland,854535,39.368834,-76.620325,598.3582109958027
24009,Calvert,Maryland,92783,38.551108,-76.54407,213.1896049515069
24011,Caroline,Maryland,33293,38.873476,-75.830203,319.44171898148215
24013,Carroll,Maryland,172891,39.526206,-76.993056,447.6297997368027
24015,Cecil,Maryland,103725,39.614177,-75.936285,346.2998650599983
24017,Charles,Maryland,166617,38.58147,-76.951519,457.82366275032825
24019,Dorchester,Maryland,32531,38.571271,-76.011658,540.7645465986328
24021,Frederick,Maryland,271717,39.427679,-77.400605,660.5907638703408
24023,Garrett,Maryland,28806,39.51324,-79.305826,649.0772797408712
24025,Harford,Maryland,260924,39.520613,-76.309261,437.1263480433507
24027,Howard,Maryland,332317,39.217658,-76.854298,250.9495779113828
24029,Kent,Maryland,19198,39.244676,-76.05767,277.02718565762063
24031,Montgomery,Maryland,1062061,39.087069,-77.124126,493.1271051279073
24033,Prince George's,Maryland,967201,38.909313,-76.888689,482.6497883034683
24035,Queen Anne's,Maryland,49874,39.021381,-76.149985,371.6902059446134
24037,St. Mary's,Maryland,113777,38.307223,-76.577954,358.61552275620295
24039,Somerset,Maryland,24620,38.13306,-75.742151,319.74868834436467
24041,Talbot,Maryland,37526,38.7685,-76.098027,268.5578494798573
24043,Washington,Maryland,154705,39.618688,-77.73148,457.78405059936745
24045,Wicomico,Maryland,103588,38.372255,-75.593756,374.4292123410559
24047,Worcester,Maryland,52460,38.30361,-75.234513,468.40231787782227
24510,Baltimore,Maryland,585708,39.314378,-76.618104,80.94605770217224
25001,Barnstable,Massachusetts,228996,41.692343,-70.328659,394.2133715046283
25003,Berkshire,Massachusetts,129026,42.456888,-73.218336,926.8738364980371
25005,Bristol,Massachusetts,579200,41.794278,-71.109451,553.1121164104495
25007,Dukes,Massachusetts,20600,41.419712,-70.60331,103.20240157395935
25009,Essex,Massachusetts,809829,42.625306,-70.991432,492.520849062894
25011,Franklin,Massachusetts,71029,42.578152,-72.559152,699.2078098767797
25013,Hampden,Massachusetts,465825,42.125554,-72.574333,617.004805091557
25015,Hampshire,Massachusetts,162308,42.312741,-72.572165,527.2355775409333
25017,Middlesex,Massachusetts,1632002,42.447845,-71.254598,817.8634901146322
25019,Nantucket,Massachusetts,14255,41.267216,-70.089225,46.1922271141237
25021,Norfolk,Massachusetts,725981,42.202442,-71.146359,396.1031612612307
25023,Plymouth,Massachusetts,530819,42.023677,-70.855576,658.5054400114601
25025,Suffolk,Massachusetts,797936,42.336102,-71.077148,58.253321865635904
25027,Worcester,Massachusetts,862111,42.303377,-71.802715,1510.6702709920935
26001,Alcona,Michigan,10167,44.668106,-83.46556,674.6553141512298
26003,Alger,Michigan,8842,46.384467,-86.711752,915.0341968172202
26005,Allegan,Michigan,120502,42.608445,-85.871027,825.2530854282571
26007,Alpena,Michigan,28907,45.050588,-83.502895,571.8965103666055
26009,Antrim,Michigan,23431,44.978317,-85.198554,475.67889220927736
26011,Arenac,Michigan,15002,44.044452,-83.884489,363.1783699578451
26013,Baraga,Michigan,8158,46.766517,-88.450012,898.426934477317
26015,Barry,Michigan,62423,42.618511,-85.349392,553.1041800805797
26017,Bay,Michigan,103856,43.629992,-83.929196,442.40934333864567
26019,Benzie,Michigan,17970,44.651834,-86.011382,319.69816919352576
26021,Berrien,Michigan,154316,41.985704,-86.406377,567.7808134802596
26023,Branch,Michigan,44862,41.929177,-85.030705,506.41070163059555
26025,Calhoun,Michigan,134310,42.289631,-85.106049,706.2619970869288
26027,Cass,Michigan,51589,41.892277,-86.040504,490.1084615403891
26029,Charlevoix,Michigan,26054,45.244536,-85.11101,416.3296305634392
26031,Cheboygan,Michigan,25579,45.511041,-84.52108,715.2789597169232
26033,Chippewa,Michigan,36785,46.365585,-84.396326,1558.507379788705
26035,Clare,Michigan,30856,43.944384,-84.825684999999993,564.3669734839053
26037,Clinton,Michigan,79128,42.886259,-84.55428,566.3487748598197
26039,Crawford,Michigan,12988,44.657052,-84.668957,556.4150721139797
26041,Delta,Michigan,36903,45.801912,-87.065752,1171.101069649312
26043,Dickinson,Michigan,25947,45.832994,-88.014029,760.9475601028918
26045,Eaton,Michigan,109175,42.645094,-84.739621,575.2084997023403
26047,Emmet,Michigan,34112,45.432042,-84.910442,467.5468328694374
26049,Genesee,Michigan,406211,43.002399,-83.693809,636.9427495171011
26051,Gladwin,Michigan,25386,43.968003,-84.439806,501.78624719632404
26053,Gogebic,Michigan,14380,46.446365,-89.992958,1102.1355379890142
26055,Grand Traverse,Michigan,95238,44.713441,-85.613028,464.33614670146113
26057,Gratiot,Michigan,41761,43.34413,-84.631259,568.3805614072877
26059,Hillsdale,Michigan,45746,41.916883,-84.605231,598.1522308996238
26061,Houghton,Michigan,37361,47.127331,-88.54177,1009.1005383032434
26063,Huron,Michigan,31407,43.832366,-83.063027,836.0174039563449
26065,Ingham,Michigan,284900,42.688382,-84.486253,556.0842736841754
26067,Ionia,Michigan,66804,42.957003,-85.086727,571.3195621581444
26069,Iosco,Michigan,25237,44.357042,-83.532361,549.1043621045812
26071,Iron,Michigan,11631,46.099565,-88.53764,1165.9973512388055
26073,Isabella,Michigan,64394,43.608534,-84.80345,572.6997503475026
26075,Jackson,Michigan,160366,42.241802,-84.406618,701.8969890174516
26077,Kalamazoo,Michigan,261670,42.262549,-85.586372,561.9550817165721
26079,Kalkaska,Michigan,17939,44.720582,-85.164963,559.7435464674778
26081,Kent,Michigan,657974,42.961776,-85.625638,848.9305705731599
26083,Keweenaw,Michigan,2046,47.336126,-88.289269,540.1118393551236
26085,Lake,Michigan,12096,43.95721,-85.799431,567.5937967916
26087,Lapeer,Michigan,88619,43.058194,-83.249396,646.9828423266391
26089,Leelanau,Michigan,22301,44.906992,-85.730072,347.1992355980353
26091,Lenawee,Michigan,99423,41.926112,-84.052777,749.6274390232626
26093,Livingston,Michigan,193866,42.575026,-83.856466,565.2843861897112
26095,Luce,Michigan,5339,46.335663,-85.56135,899.0750000006757
26097,Mackinac,Michigan,10834,45.997314,-84.881331,1021.8791313292941
26099,Macomb,Michigan,881217,42.589118,-82.957895,479.3477878166785
26101,Manistee,Michigan,25032,44.306321,-86.185294,542.3254143819216
26103,Marquette,Michigan,66017,46.486717,-87.492759,1809.0511573815681
26105,Mason,Michigan,29052,43.97455,-86.346719,494.96876107280667
26107,Mecosta,Michigan,39714,43.650863,-85.382191,555.154509184214
26109,Menominee,Michigan,23502,45.342064,-87.579801,1044.0409519872276
26111,Midland,Michigan,83494,43.643318,-84.296349,517.4496353189822
26113,Missaukee,Michigan,15052,44.307677,-85.179858,564.7877935624963
26115,Monroe,Michigan,154809,41.901664,-83.486421000000007,549.3531794630517
26117,Montcalm,Michigan,66614,43.283564,-85.172737,705.3289043863604
26119,Montmorency,Michigan,9153,44.997449,-84.12591,546.6747219932219
26121,Muskegon,Michigan,175824,43.243847,-86.214941,503.9135693175055
26123,Newaygo,Michigan,49978,43.466224,-85.811272,838.8866151976273
26125,Oakland,Michigan,1274395,42.586862000000004,-83.314039,867.2923127820845
26127,Oceana,Michigan,26659,43.632662,-86.305778,538.1053235800376
26129,Ogemaw,Michigan,20770,44.286618,-84.127345,563.5032150784662
26131,Ontonagon,Michigan,5816,46.718929,-89.288199,1310.977517576326
26133,Osceola,Michigan,22891,43.965434,-85.357843,566.2861541090241
26135,Oscoda,Michigan,8219,44.701471,-84.14837,565.673663652456
26137,Otsego,Michigan,25091,45.006949,-84.666769,515.0063843343281
26139,Ottawa,Michigan,296200,42.911054,-86.015862,563.5195244197473
26141,Presque Isle,Michigan,12982,45.356976,-83.868249,658.7171765047215
26143,Roscommon,Michigan,23459,44.364342,-84.650133,519.8966874793878
26145,Saginaw,Michigan,190124,43.399088,-83.996446,800.7965858962959
26147,St. Clair,Michigan,160383,42.912215,-82.563457,721.518955930651
26149,St. Joseph,Michigan,60939,41.887521,-85.526887,500.6394469509746
26151,Sanilac,Michigan,40611,43.365189,-82.782963,962.5714111869031
26153,Schoolcraft,Michigan,8047,46.006087,-86.226826,1171.8762952158881
26155,Shiawassee,Michigan,68094,42.942704,-84.147876,530.967018609209
26157,Tuscola,Michigan,53323,43.429916,-83.433939,804.8510682159078
26159,Van Buren,Michigan,75587,42.260186,-86.001338,607.793232687852
26161,Washtenaw,Michigan,372258,42.257602,-83.726939,706.0031321919853
26163,Wayne,Michigan,1793561,42.329477,-83.226321,611.8564420745546
26165,Wexford,Michigan,33673,44.309686,-85.486553,564.9248625315118
27001,Aitkin,Minnesota,15697,46.570797,-93.52998,1821.3688251256103
27003,Anoka,Minnesota,363887,45.195033,-93.269315,421.9639857728922
27005,Becker,Minnesota,35183,46.846984,-95.781108,1315.0366782957935
27007,Beltrami,Minnesota,46228,47.585267,-94.86333,2504.704339743089
27009,Benton,Minnesota,41379,45.634664,-94.10435,408.29660835778895
27011,Big Stone,Minnesota,5166,45.395362,-96.446286,499.1651220360236
27013,Blue Earth,Minnesota,69112,44.133623,-93.994417,747.8490833689581
27015,Brown,Minnesota,25912,44.285144,-94.59176,611.1093475251514
27017,Carlton,Minnesota,36207,46.644206,-92.532283,861.1908137292569
27019,Carver,Minnesota,106922,44.836919,-93.679267,354.0216854509035
27021,Cass,Minnesota,30066,46.817725,-94.417932,2021.4733981925501
27023,Chippewa,Minnesota,12598,44.961846,-95.618298,581.2297524408326
27025,Chisago,Minnesota,56621,45.452093,-92.924032,414.8994703300009
27027,Clay,Minnesota,65318,46.855003,-96.673903,1045.1758765023828
27029,Clearwater,Minnesota,8524,47.559971,-95.388788,998.825977235857
27031,Cook,Minnesota,5600,47.790102,-90.339448,1452.5667791579167
27033,Cottonwood,Minnesota,11517,43.938574,-95.120928,639.9729445090001
27035,Crow Wing,Minnesota,66123,46.430863,-94.162322,998.3567187109597
27037,Dakota,Minnesota,439882,44.763244,-93.154642,562.5437998632357
27039,Dodge,Minnesota,20867,44.030082,-92.805954,439.281669520869
27041,Douglas,Minnesota,39006,45.907933,-95.389465,636.9370135834331
27043,Faribault,Minnesota,13921,43.682751,-93.954993,712.4794213823631
27045,Fillmore,Minnesota,21228,43.696271,-92.081754,861.3333680516395
27047,Freeborn,Minnesota,30895,43.662772,-93.361666,707.2451178163903
27049,Goodhue,Minnesota,47582,44.446353,-92.66657,756.7035772994341
27051,Grant,Minnesota,6074,45.948536,-95.931474,547.7999595913203
27053,Hennepin,Minnesota,1281565,44.976697,-93.361233,554.0370017374327
27055,Houston,Minnesota,18843,43.720423,-91.438661,552.1132643346382
27057,Hubbard,Minnesota,21344,47.058441,-94.933356,926.0064773038669
27059,Isanti,Minnesota,41135,45.542718,-93.259775,435.75833133844003
27061,Itasca,Minnesota,45014,47.315009,-93.521135,2667.740003640403
27063,Jackson,Minnesota,9989,43.66536,-95.109576,702.9722974288095
27065,Kanabec,Minnesota,16032,45.885216,-93.297994,521.6096779687533
27067,Kandiyohi,Minnesota,43732,45.154628,-95.017492,797.3750744361525
27069,Kittson,Minnesota,4207,48.729252,-96.77663,1098.9994641326753
27071,Koochiching,Minnesota,12062,48.510977,-93.489801,3104.606748947585
27073,Lac qui Parle,Minnesota,6719,44.982404,-96.130868,765.0208950187034
27075,Lake,Minnesota,10905,47.186485,-91.560751,2109.1075804205143
27077,Lake of the Woods,Minnesota,3763,48.769541,-94.744612,1297.8423680871647
27079,Le Sueur,Minnesota,28674,44.39681,-93.716142,448.67396398974205
27081,Lincoln,Minnesota,5640,44.373948,-96.252306,536.7843607590925
27083,Lyon,Minnesota,25269,44.428528,-95.796682,714.4106576612817
